,person_id,name,first_name,gender
30797,1424907,professor dr. gerhard ziemer,gerhard,M
30798,1676362,professor dr. thomas rüdiger,thomas,M
30799,28259708,dr. franziska traeger,franziska,F
30800,1493710,dr. thomas herrmannsdörfer,thomas,M
30801,276879306,dr. sarah albiez-wieck,sarah,F
30802,218922413,dr. sebastian schmidl,sebastian,M
30803,374247,professor dr. jürgen brockmöller,jürgen,
30804,195111969,professorin dr. jennifer christina ewald,christina,F
30805,1702459,professor dr. karl-wilhelm niebuhr,karl-wilhelm,
30806,1060037,professor dr. torsten fritz,torsten,M
30807,1417885,dr. jens encke,jens,M
30808,1800242,dr. frauke schocker,frauke,F
30809,1713879,professor dr. paul dirk bons,dirk,M
30810,1646126,professor dr. johannes-erdmann seeger,johannes-erdmann,
30811,1836108,dr. alexander schmitt glaeser,schmitt,
30812,221531192,dr. serafim tsitsilonis,serafim,M
30813,31537350,professor dr. stefan niemann,stefan,M
30814,25924619,dr. thorsten staedler,thorsten,M
30815,1566250,professorin dr. sabine heiland,sabine,F
30816,1800376,privatdozent dr. michael schäferling,michael,M
30817,1373286,professor dr. klaus-peter köpping,klaus-peter,
30818,1890124,professor dr. e. g. ponyatovskii,g.,
30819,1565136,professor dr. ulrich ehlers,ulrich,M
30820,1133517,professor dr. diethelm kleiner,diethelm,M
30821,260443773,"professor patrick kline, ph.d.","kline,",
30822,188699015,dr.-ing. frieder scheiba,frieder,M
30823,34365272,dr. thomas volkmar wuttke,volkmar,M
30824,59532957,dr. sergei b. rutkevich,b.,
30825,1751222,professor dr. daniel weidner,daniel,M
30826,88943441,professor dr. stefan karsch,stefan,M
30827,1552938,professor dr. otto-diedrich hennemann,otto-diedrich,
30828,1092566,professor dr. max herberhold,max,M
30829,310967609,dr. tanja richter,tanja,F
30830,1526879,professor dr. stefan post,stefan,M
30831,1477205,professor dr.-ing. klaus diepold,klaus,M
30832,227667973,professor dr.-ing. noomane ben khalifa,ben,M
30833,287116258,dr. katrin schrenk-siemens,katrin,F
30834,208024820,professor kevin mackey,kevin,M
30835,167038365,"privatdozentin dr. julia szendrödi, ph.d.","szendrödi,",
30836,1122569,professor dr.-ing. werner jüptner,werner,M
30837,1056758,professor dr. werner freyland,werner,M
30838,5425,professor dr. ulf eysel,ulf,M
30839,1008441,professor dr. friedrich böhm,friedrich,M
30840,1659417,professor dr. jochen mannhart,jochen,M
30841,29591020,dr. anja weidenmüller,anja,F
30842,260318158,dr. matthias peter,matthias,M
30843,1376625,professorin dr. gabriele diewald,gabriele,F
30844,22258462,dr. sylvia peter,sylvia,F
30845,1831863,dr. lothar paul,lothar,M
30846,36004418,professorin susana león-yánez,susana,F
30847,1660107,dr. dirk gorges,dirk,M
30848,1057948,professor dr. ulrich frei,ulrich,M
30849,251112968,dr. ulrich parzefall,ulrich,M
30850,1942770,professor dr. weidong yang,weidong,
30851,1789371,dr. jörg pohlan,jörg,
30852,196494764,privatdozent dr. thorsten oliver götze,oliver,M
30853,1293048,professor dr. ivo strecker,ivo,M
30854,48677457,dr. frank pfennig,frank,M
30855,1661744,professorin dr. cornelia müller,cornelia,F
30856,987550,professor dr. werner abelshauser,werner,M
30857,1523122,privatdozent dr.-ing. axel nothnagel,axel,M
30858,259966,professor dr. henry keazor,henry,M
30859,1947722,professor dr. k. shibasaki,k.,
30860,1662853,dr. thomas harder,thomas,M
30861,59369312,professorin dr. ines gockel,ines,F
30862,1591335,professor dr. ulrich panne,ulrich,M
30863,1295140,professor dr. volker sturm,volker,M
30864,1023220,professor dr. uwe casten (†),casten,M
30865,33074339,dr. peter sühring,peter,M
30866,263669399,professor dr. mairbek chshiev,mairbek,
30867,1359252,professor dr. tobias brandes (†),brandes,
30868,1012574,professor dr. welf bronger (†),bronger,
30869,1722299,privatdozent dr. jörg wegener,jörg,
30870,1535937,professor dr. igor sokolov,igor,M
30871,282895442,dr. chris fröhlich,chris,M
30872,1793468,"professor dr. michael schaefer, ph.d.","schaefer,",
30873,37313064,professor dr. volkmar pipek,volkmar,M
30874,204084314,dirk neumann,dirk,M
30875,1070587,professor dr. jürgen gmehling,jürgen,
30876,1679394,professorin dr. anne storch,anne,F
30877,1167880,professor dr. ulf-gerhard linnemann,ulf-gerhard,
30878,322661639,dr. alice-agnes gabriel,alice-agnes,
30879,1140695,professorin dr. manuela christiane koch,christiane,F
30880,34099951,professor dr. thomas eimer,thomas,M
30881,1110103,professor dr. helmut holtmann,helmut,M
30882,251940186,professorin dr. ilona ebbers,ilona,F
30883,154707552,professor dr. sebastian j. arnold,j.,
30884,988648,professor dr. rainer anton,rainer,M
30885,81651456,professorin dr. maike buchin,maike,F
30886,108625747,dr. angelica nicoleta feurdean,nicoleta,F
30887,25085472,professor dr. jean-luc probst,jean-luc,
30888,24551864,dr. siegfried hapfelmeier,siegfried,M
30889,1379218,professor dr. martin biel,martin,M
30890,37210836,professor dr. michael linnebank,michael,M
30891,165828827,professor dr. masaaki fujii,masaaki,M
30892,92054943,dr.-ing. andreas karrenbauer,andreas,M
30893,52240843,dr. sebastian eckardt,sebastian,M
30894,1568254,professor dr. gero von plessen,von,M
30895,86261242,professor dr.-ing. peter rutschmann,peter,M
30896,1236989,professor dr. david g. robinson,g.,
30897,169150981,privatdozentin dr. manuela rossol,manuela,F
30898,1650181,professor dr. ingolf steffan-dewenter,ingolf,M
30899,59921780,martina hofacker,martina,F
30900,21951399,dr. ionela lindfors-vrejoiu,ionela,F
30901,996500,professor dr. heinz berke,heinz,M
30902,6907,professor dr. hubertus maximilian mehdorn,maximilian,M
30903,1793760,professor dr. john lupton,john,M
30904,34078421,"dr. nina v. elkina, ph.d.","elkina,",
30905,1630328,professor dr. arnulf von scheliha,von,M
30906,63178051,dr. kai hebeler,kai,?
30907,122531311,dr. ewald grosse-wilde,ewald,M
30908,283292762,dr. christian scholz,christian,M
30909,25064097,tobias jung,tobias,M
30910,1492288,professorin dr. ute harms,ute,F
30911,1617776,professor dr. claus henning rüscher,henning,M
30912,1623396,professor dr. jürgen freimann,jürgen,
30913,223531704,dr. matteo petrera,matteo,M
30914,1342687,professor dr. boris culik,boris,M
30915,27645372,dr. robin wellmann,robin,M
30916,1234571,professor dr. gisbert richard,gisbert,M
30917,1324826,privatdozentin dr. waltraud weidenbusch,waltraud,F
30918,1714118,dr. jan ellenberg,jan,M
30919,255351898,dr. hans georg krojanski,georg,M
30920,201808784,"professor dr. georg weizsäcker, ph.d.","weizsäcker,",
30921,187036096,dr. christina wagner,christina,F
30922,1099438,professor dr. ralf hetzel,ralf,M
30923,32868664,professor dr. jan oliver borchers,oliver,M
30924,1183428,professor dr. wulf-uwe meyer,wulf-uwe,
30925,1128746,professor dr. hartmut kern,hartmut,M
30926,1778745,dr. jürgen pohl,jürgen,
30927,987760,privatdozent dr. jörg adams,jörg,
30928,1773360,professor dr. friedmar schulz,friedmar,M
30929,240801554,dr. michael coe,michael,M
30930,168560851,dr. frank haarmann,frank,M
30931,1513988,dr. andrea lucas-hahn,andrea,F
30932,1334871,professor dr. uwe wolfrum,uwe,M
30933,1376692,professor dr.-ing. herbert gropp,herbert,M
30934,29386686,professor dr. bernd süssmuth,bernd,M
30935,201653611,professor dr. christian kreuzer,christian,M
30936,269116189,professorin dr. alexandra schwartz,alexandra,F
30937,164177377,professor dr. jörg oberste,jörg,
30938,1126113,professor dr. klaus kassner,klaus,M
30939,1769797,professorin dr. eva schlecht,eva,F
30940,220520182,dr. tobias reiff,tobias,M
30941,2014682,professor dr. francis barr,francis,M
30942,1688333,professorin dr. susetta finotto,susetta,
30943,208130354,dr. michael hollmann,michael,M
30944,50029208,dr. stefan greiner,stefan,M
30945,30985117,frank dienerowitz,frank,M
30946,1552179,professor dr.-ing. frank allgöwer,frank,M
30947,289528163,dr. steffen daub,steffen,M
30948,1849952,professor dr. christoph flamm,christoph,M
30949,1648440,dr.-ing. hans peter buchkremer,peter,M
30950,1826843,professorin dr. claudia felser,claudia,F
30951,422835,sandra saladin,sandra,F
30952,24818766,professor dr. jan van esch,van,?
30953,1066897,professorin dr. brigitte georgi-findlay,brigitte,F
30954,1968444,professor dr. victor yu. timoshenko,yu.,
30955,1308838,professor dr. thomas vesting,thomas,M
30956,16051967,privatdozent dr.-ing. ulrich knufinke,ulrich,M
30957,28916423,dr. heiko rölke,heiko,M
30958,16952370,dr. ulrike engel,ulrike,F
30959,387642379,dr. sandra hanne,sandra,F
30960,1417705,privatdozent dr. jörg-detlef eckhardt,jörg-detlef,
30961,1761631,dr. christoph lossen,christoph,M
30962,1687407,dr. christine wachendorf,christine,F
30963,48759749,privatdozent dr. klaus richter,klaus,M
30964,73479496,dr. dafne müller,dafne,F
30965,160585598,karin stengel,karin,F
30966,997948,professor dr. gero becker,gero,M
30967,68605435,dr. frank moosig,frank,M
30968,320827754,dr. annett mueller,annett,F
30969,1867628,dr. tanja kneiske,tanja,F
30970,1599480,professorin dr. regine gildemeister,regine,F
30971,1655770,dr. karen ziener,karen,M
30972,177894243,professor dr. irwin yousept,irwin,M
30973,1782786,professor dr. patrick van der smagt,der,F
30974,1130397,professor dr. gerhard keller,gerhard,M
30975,1698137,professor dr. ivo nowak,ivo,M
30976,1195978,professor dr. karl-heinz mütter,karl-heinz,
30977,1350855,professor dr.-ing. werner lorenz,werner,M
30978,1717933,professor dr. norbert lehn,norbert,M
30979,210857846,privatdozentin dr. brita fritsch,brita,F
30980,1776608,professor dr. christof wagner,christof,M
30981,28157415,professor dr. herve bercovier,herve,M
30982,1231884,privatdozentin dr. claudia redbrake,claudia,F
30983,26376137,dr. gert-jan weltje,gert-jan,
30984,1434519,professor dr. carl heinz wirsing von könig,von,M
30985,222019982,dr. dennis rödder,dennis,M
30986,1973545,dr. thorbjörn schönbeck,thorbjörn,
30987,1813081,dr. claudia timmreck,claudia,F
30988,1076734,professor dr. ulrich groth,ulrich,M
30989,210529198,professorin dr. kathrin kirsch,kathrin,F
30990,156608605,professor dr.-ing. günther benstetter,günther,
30991,1224789,professor dr. heiner raspe,heiner,M
30992,206676799,dr. matthias john,matthias,M
30993,1784620,professor dr. andreas wagner,andreas,M
30994,79193845,professor dr. tim j. schulz,j.,
30995,233559765,dr. michael denker,michael,M
30996,1927138,dr. frank r. rack,r.,
30997,969915,professor dr. michael mehring,michael,M
30998,1712245,dr. regina bormann,regina,F
30999,261087240,professorin dr. karen g. lloyd,g.,
31000,324597215,dr. paulin jirkof,paulin,M
31001,1082108,professor dr. dieter hagedorn,dieter,M
31002,1758027,dr. michael kappl,michael,M
31003,1232475,dr. jürgen riester,jürgen,
31004,280822954,dr. gernot lang,gernot,M
31005,1946189,spencer g. lucas,g.,
31006,270624820,dr. tristan bereau,tristan,M
31007,1673249,professor dr. franciscus colijn,franciscus,M
31008,275398895,professor dr. david loschelder,david,M
31009,1338334,professor dr. claus p.w. zebitz,p.w.,
31010,1555076,professorin dr. antje s. meyer,s.,
31011,1703390,professorin dr. ulrike thoma,ulrike,F
31012,199722756,dr. tim lachnit,tim,M
31013,74216985,professor dr. michael doppelmayr,michael,M
31014,1038048,professor dr. heiner dürr (†),dürr,
31015,317948411,privatdozent dr. matthias eiber,matthias,M
31016,1679344,dr. michaela thallmair,michaela,F
31017,1668872,professor dr. volker h. schneider,h.,
31018,21868889,"dr. pedro goncalves lind, ph.d.","lind,",
31019,1638215,dr.-ing. kurt hirsch,kurt,M
31020,162125562,professor dr. dongxiao zhang,dongxiao,
31021,1535263,professorin dr. manuela simoni,manuela,F
31022,1127405,dr. horst kämpf,horst,M
31023,1662476,professor dr. andreas liese,andreas,M
31024,171164318,dr. christoph olczak,christoph,M
31025,1641686,dr. bärbel brodt,bärbel,
31026,1803666,dr. nina wildenhayn,nina,F
31027,230927818,privatdozent dr. cornelis menke,cornelis,M
31028,14537279,professor dr. andreas pyka,andreas,M
31029,328237022,dr. anja schmidt,anja,F
31030,203200707,dr. rowan j. smith,j.,
31031,1713951,professorin dr. caroline torra-mattenklott,caroline,F
31032,1720123,dr. eike wrenger,eike,?
31033,1690359,silke buss,silke,F
31034,1690205,dr. hans-christian mochmann,hans-christian,
31035,1435954,dr.-ing. bernd richter,bernd,M
31036,1089496,professorin dr. mechthild habermann,mechthild,F
31037,1119004,professor dr. florian jarre,florian,M
31038,61867100,dr. peter w. oliveira,w.,
31039,1694795,professor dr. elmar große-klönne,elmar,M
31040,183708656,dr. shiwei deng,shiwei,
31041,1702202,dr. herbert neuhaus,herbert,M
31042,12918080,dr. klaus koschmieder,klaus,M
31043,1118658,professorin dr. kornelia jaquet,kornelia,F
31044,1744948,privatdozent dr. lars podsiadlowski,lars,M
31045,376570,professor dr. wolfgang w. weisser,w.,
31046,1378911,professor dr. ali müfit bahadir,müfit,
31047,105082414,dr.-ing. christof koplin,christof,M
31048,1796731,professor dr. jens eisert,jens,M
31049,267786956,professorin dr. katelijne schiltz,katelijne,F
31050,993832,privatdozent dr. christoph marcus bamberger,marcus,M
31051,1903419,dr. david l. long,l.,
31052,1278428,professor dr. werner seidel,werner,M
31053,1678308,peter john,peter,M
31054,1344951,professor dr. reinhard gregor kratz,gregor,M
31055,1055302,professor dr. horst förster,horst,M
31056,1265331,professor dr. bruno schönecker,bruno,M
31057,1750433,professor dr. gerhard wolf,gerhard,M
31058,327645103,dr. reinhold zilch,reinhold,M
31059,1350216,professor dr. christian walter dietrich enss,dietrich,M
31060,194982991,professor dr. stefan dietrich güttel,dietrich,M
31061,1604170,professor dr. reinhard schwabe,reinhard,M
31062,188218479,dr. andrea heinz,andrea,F
31063,1603695,dr. bernd spriewald,bernd,M
31064,1840908,dr.-ing. rolf krüger-sehm,rolf,M
31065,1169920,professor dr. ansgar w. lohse,w.,
31066,206694248,professorin dr. jutta wiesemann,jutta,F
31067,23180233,professor dr. holger till,holger,M
31068,265599116,dr. gabriela-oana bodea,gabriela-oana,
31069,81159952,professor dr. tobias schreck,tobias,M
31070,1040356,professor dr. siegfried echterhoff,siegfried,M
31071,1685852,professor dr. jörg budde,jörg,
31072,1365893,professor dr. heinz wilkes,heinz,M
31073,392660954,dr. moritz johannes strowitzki,johannes,M
31074,1191198,professor dr. helfried moosbrugger,helfried,M
31075,1843867,dr. siebke stieler-melfsen,siebke,
31076,59593858,dr. barbara reinhardt,barbara,F
31077,32275251,dr.-ing. kirsten stopp,kirsten,F
31078,139513823,dr.-ing. nicolas liebau,nicolas,M
31079,373401006,dr. thorsten peetz,thorsten,M
31080,1238738,dr. siegmar roth,siegmar,M
31081,1775911,dr. annette schütterle,annette,F
31082,1863124,professorin dr.-ing. nejila parspour,nejila,
31083,1359656,professor dr. karl lenz,karl,M
31084,1532579,professor dr. peter rossmanith,peter,M
31085,170322418,dr. emmanuel dormy,emmanuel,M
31086,217885019,dr. markus bender,markus,M
31087,1748761,professor dr. olaf bubenzer,olaf,M
31088,1593932,privatdozent dr. bernhard steinberger,bernhard,M
31089,116471167,professorin dr. lara tickenbrock,lara,F
31090,253372871,privatdozentin dr. adriana palffy-buß,adriana,F
31091,262320727,professorin dr. yael houri-haddad,yael,F
31092,1515159,professor dr. joseph e. maclennan,e.,
31093,1660629,professor dr. dirk m. guldi,m.,
31094,1431339,privatdozent dr. eckhard schulze-lohoff,eckhard,M
31095,27603169,dr. björn statnik,björn,
31096,1737623,professor dr.-ing. hilmar förstel,hilmar,M
31097,1750476,professor guido palazzo,guido,M
31098,1459255,professor dr. volker kahlenberg,volker,M
31099,33690017,professor dr. max lafontan,max,M
31100,1822481,professor dr. stefan jakobs,stefan,M
31101,1231808,professor dr. alexander renkl,alexander,M
31102,170587020,professor dr. aviad raz,aviad,F
31103,1409054,professor dr. thomas voss,thomas,M
31104,1657192,professor dr. björn neu,björn,
31105,47161822,professor dr. robert hoffman,robert,M
31106,236329860,professor dr. james dorson,james,M
31107,1011371,professorin dr. renate bol,renate,F
31108,1508663,dr. werner leo kutsch,leo,M
31109,1059211,professor dr. michael friedrich,michael,M
31110,213003595,professor dr. timo stickler,timo,M
31111,261606700,"dr. petra eder-negrin, ph.d.","eder-negrin,",
31112,233763643,"dr. salim alabi, ph.d.","alabi,",
31113,1916694,professor dr. peter kurmann,peter,M
31114,201229026,professorin dr. michèle heurs,michèle,
31115,1353195,professor dr. thomas s. hoffmeister,s.,
31116,1721003,professor dr. dirk engelmann,dirk,M
31117,1643421,professor dr.-ing. harald sternberg,harald,M
31118,18591644,dr. john brodholt,john,M
31119,1240436,professorin dr. irmtraud rösler,irmtraud,F
31120,1284160,professorin dr. katharina spanel-borowski,katharina,F
31121,1363131,professor dr. walter frank,walter,M
31122,1034933,professor dr. johannes döhmer,johannes,M
31123,1052374,professor dr. walter r. fischer,r.,
31124,991169,dr. erhard bauswein,erhard,M
31125,2002278,professor dr. yoshiyasu matsumoto,yoshiyasu,M
31126,1023581,professor dr. carsten carstensen,carsten,M
31127,390469703,dr. georgios raptis,georgios,M
31128,241947341,dr. florian büther,florian,M
31129,196360176,privatdozent dr. tamás pajkossy,tamás,
31130,1746938,professor dr. ulrich wegler,ulrich,M
31131,1033647,privatdozent dr. helmut dietrich,helmut,M
31132,1303386,professor dr. alfred x. trautwein,x.,
